system,game_name,ch_name,id,size
nds,"LEGO Marvel Super Heroes - Universe in Peril (Europe) (En,Fr,De,Es,It,Nl,Da)",,NDS#3364,101.18MB
nds,"LEGO Marvel Super Heroes - Universe in Peril (Germany) (En,Fr,De,Es,It,Nl,Da)",,NDS#3365,101.18MB
nds,"LEGO Marvel Super Heroes - Universe in Peril (USA) (En,Fr,Es,Pt)",,NDS#3366,101.18MB
nds,"LEGO Ninjago - The Videogame (Europe) (En,Fr,De,Es,It,Nl,Da)","乐高大战-忍者出击（欧版） (En,Fr,De,Es,It,Nl,Da)",NDS#3367,57.03MB
nds,"LEGO Ninjago - The Videogame (Europe) (En,Fr,De,Es,It,Nl,Da) (Rev 1)","乐高大战-忍者出击（欧版） (En,Fr,De,Es,It,Nl,Da) （修正版 1）",NDS#3368,57.02MB
nds,"LEGO Pirates of the Caribbean - The Video Game (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)","乐高加勒比海盗-电视游戏版（欧版） (En,Fr,De,Es,It,Nl,Sv,No,Da)",NDS#3369,91.41MB
nds,"LEGO Pirates of the Caribbean - The Video Game (USA) (En,Fr,Es)","乐高加勒比海盗-电视游戏版（美版） (En,Fr,Es)",NDS#3370,91.41MB
nds,"LEGO Rock Band (Europe) (En,Fr,De,Es,It,Da)","乐高摇滚乐队（欧版） (En,Fr,De,Es,It,Da)",NDS#3371,184.48MB
nds,"LEGO Rock Band (USA) (En,Fr,De,Es,It,Da)","乐高摇滚乐队（美版） (En,Fr,De,Es,It,Da)",NDS#3372,184.49MB
nds,"LEGO Star Wars - The Complete Saga (Europe) (En,Fr,De,Es,It,Da)","乐高星球大战-传奇（欧版） (En,Fr,De,Es,It,Da)",NDS#3373,47.92MB
nds,LEGO Star Wars - The Complete Saga (USA),乐高星球大战-传奇（美版）,NDS#3374,47.92MB
nds,"LEGO Star Wars II - The Original Trilogy (Europe) (En,Fr,De,Es,It,Da)","乐高星球大战2（欧版） (En,Fr,De,Es,It,Da)",NDS#3375,17.91MB
nds,LEGO Star Wars II - The Original Trilogy (Japan),乐高星球大战2（日版）,NDS#3376,18.30MB
nds,LEGO Star Wars II - The Original Trilogy (USA),乐高星球大战2（美版）,NDS#3377,17.77MB
nds,LEGO Star Wars II - The Original Trilogy (USA) (Rev 1),乐高星球大战2（美版） （修正版 1）,NDS#3378,18.25MB
nds,"LEGO Star Wars III - The Clone Wars (Europe) (En,Fr,De,Es,It,Da)","乐高星球大战3-克隆战争（欧版） (En,Fr,De,Es,It,Da)",NDS#3379,105.87MB
nds,"LEGO Star Wars III - The Clone Wars (USA) (En,Fr,Es)","乐高星球大战3-克隆战争（美版） (En,Fr,Es)",NDS#3380,105.86MB
nds,"LEGO The Lord of the Rings (Europe) (En,Fr,De,Es,It,Nl,Da)",,NDS#3381,98.65MB
nds,"LEGO The Lord of the Rings (France) (En,Fr,De,Es,It,Nl,Da)",,NDS#3382,98.65MB
nds,"LEGO The Lord of the Rings (Germany) (En,Fr,De,Es,It,Nl,Da)",,NDS#3383,98.66MB
nds,"LEGO The Lord of the Rings (Spain) (En,Fr,De,Es,It,Nl,Da)",,NDS#3384,98.66MB
nds,"LEGO The Lord of the Rings (USA) (En,Fr,Es,Pt)",,NDS#3385,98.65MB
nds,"LEGO The Lord of the Rings (USA) (En,Fr,Es-LX,Pt-BR)",,NDS#3386,98.66MB
nds,Lemyuoul no Renkinjutsushi (Japan) [b],雷米奥尔的的炼金术师（日版） [b],NDS#3387,13.34MB
nds,Lernen mit Pokemon - Tasten-Abenteuer (Germany),,NDS#3388,73.79MB
nds,"Lernerfolg Grundschule - Deutsch - Der Rechtschreibtrainer (Europe) (De,Tr)","小学生学习-德语拼写教练（欧版） (De,Tr)",NDS#3389,35.28MB
nds,"Lernerfolg Grundschule - Deutsch - Klasse 1+2 (Europe) (De,Tr)",,NDS#3390,18.47MB
nds,"Lernerfolg Grundschule - Deutsch - Klasse 1-4 (Europe) (De,Tr)","小学教育-德语1-4级（欧版） (De,Tr)",NDS#3391,44.23MB
nds,"Lernerfolg Grundschule - Deutsch - Klasse 1-4 (Europe) (De,Tr) (Rev 1)","小学教育-德语1-4级（欧版） (De,Tr) （修正版 1）",NDS#3392,21.97MB
nds,"Lernerfolg Grundschule - Deutsch - Klasse 3+4 (Europe) (De,Tr)",,NDS#3393,5.33MB
nds,"Lernerfolg Grundschule - Englisch (Germany) (Fr,De)","小学成绩检测-英语（德国版） (Fr,De)",NDS#3394,31.35MB
nds,"Lernerfolg Grundschule - Englisch - Der Vokabeltrainer (Europe) (Fr,De,Es,It,Tr)","小学生学习-英语词汇训练（欧版） (Fr,De,Es,It,Tr)",NDS#3395,24.65MB
nds,"Lernerfolg Grundschule - Englisch - Klasse 1-4 (Spain) (Es,Ru) (Proto)",,NDS#3396,32.27MB
nds,"Lernerfolg Grundschule - Konzentration - Der Aufmerksamkeitstrainer (Europe) (En,De,Tr)","成功学习-浓度（欧版） (En,De,Tr)",NDS#3397,18.51MB
nds,Lernerfolg Grundschule - Mathematik (Germany),成功的学会小学课程-数学类1-4年级（德国版）,NDS#3398,11.55MB
nds,"Lernerfolg Grundschule - Mathematik Intensiv - Klasse 1-4 (Europe) (En,Fr,De,Es,It,Tr)","小学教育-数学1-4级（欧版） (En,Fr,De,Es,It,Tr)",NDS#3399,8.13MB
nds,Lernerfolg Grundschule - Musik - Little Amadeus (Germany),成功学习-音乐（德国版）,NDS#3400,18.84MB
nds,"Lernerfolg Vorschule - Capt'n Sharky (Europe) (De,Tr)","学龄前儿童学习（欧版） (De,Tr)",NDS#3401,44.32MB
nds,Lernerfolg Vorschule - Capt'n Sharky (Germany),学龄前儿童学习（德国版）,NDS#3402,44.46MB
nds,"Lernerfolg Vorschule - Prinzessin Lillifee (Europe) (De,Tr)","幼儿园学习-莉莉菲公主（欧版） (De,Tr)",NDS#3403,43.65MB
nds,Lernerfolg Vorschule - Prinzessin Lillifee (Germany),幼儿园学习-莉莉菲公主（德国版）,NDS#3404,44.19MB
nds,"Let's Draw! (Europe) (En,Es,It)","让我们一起绘图（欧版） (En,Es,It)",NDS#3405,32.04MB
nds,"Let's Draw! (Europe) (Fr,De,Nl)","让我们一起绘图（欧版） (Fr,De,Nl)",NDS#3406,35.60MB
nds,"Let's Draw! (Europe) (Sv,No,Da)","让我们一起绘图（欧版） (Sv,No,Da)",NDS#3407,29.69MB
nds,"Let's Draw! (USA) (En,Fr,Es)","让我们一起绘图（美版） (En,Fr,Es)",NDS#3408,32.14MB
nds,"Let's Pilates! (USA) (En,Fr,De,Es,It)","一起彼拉提斯（美版） (En,Fr,De,Es,It)",NDS#3409,63.16MB
nds,"Let's Play Ballerina (USA) (En,Fr,Es)","让我们玩芭蕾（美版） (En,Fr,Es)",NDS#3410,9.20MB
nds,"Let's Play Fashion Designer (Europe) (En,Fr,De,Es,It)","大家来当时装设计师（欧版） (En,Fr,De,Es,It)",NDS#3411,4.50MB
nds,"Let's Play Firemen (Europe) (En,Fr,De,Es,It)","一起来当消防员（欧版） (En,Fr,De,Es,It)",NDS#3412,7.24MB
nds,"Let's Play Flight Attendant (Europe) (En,Fr,De,Es,It)","一起玩吧-空姐（欧版） (En,Fr,De,Es,It)",NDS#3413,2.58MB
nds,"Let's Play Flight Attendant (USA) (En,Fr,De,Es,It)","一起玩吧-空姐（美版） (En,Fr,De,Es,It)",NDS#3414,2.58MB
nds,"Let's Play Garden (USA) (En,Fr,Es)","让我们在花园玩（美版） (En,Fr,Es)",NDS#3415,4.13MB
nds,"Let's Play Journalists (Europe) (En,Fr,De,Es,It)","一起玩吧-记者（欧版） (En,Fr,De,Es,It)",NDS#3416,5.30MB
nds,"Let's Play Mums (Europe) (En,Fr,De,Es,It)","大家一起当妈妈（欧版） (En,Fr,De,Es,It)",NDS#3417,3.07MB
nds,"Let's Play Pet Hospitals (Europe) (En,Fr,De,Es,It)","一起玩吧-宠物医院（欧版） (En,Fr,De,Es,It)",NDS#3418,12.64MB
nds,"Let's Play Schools (Europe) (En,Fr,De,Es,It)","一起玩吧-开心上学去（欧版） (En,Fr,De,Es,It)",NDS#3419,4.30MB
nds,"Let's Play Shops (Europe) (En,Fr,De,Es,It)","一起玩吧!商店（欧版） (En,Fr,De,Es,It)",NDS#3420,2.47MB
nds,Let's Ride - Friends Forever (USA),骑马-永远的朋友（美版）,NDS#3421,6.08MB
nds,"Let's Yoga! (Europe) (En,Fr,De,Es,It)","一起做瑜伽（欧版） (En,Fr,De,Es,It)",NDS#3422,74.34MB
nds,"Let's Yoga! (USA) (En,Fr,De,Es,It)","一起做瑜伽（美版） (En,Fr,De,Es,It)",NDS#3423,74.35MB
nds,Let's! Mangaka DS Style (Japan),,NDS#3424,4.26MB
nds,Lettriq - Evaluez Votre QI Lettrique (France),字母方块（法国版）,NDS#3425,24.24MB
nds,Level5 Premium - Gold (Japan) (Demo) (Promo),,NDS#3426,44.20MB
nds,Level5 Premium - Platinum (Japan) (Demo) (Promo),,NDS#3427,150.37MB
nds,Level5 Premium - Silver (Japan) (Demo) (Promo),,NDS#3428,22.25MB
nds,Lewis to Mirai Dorobou - Wilbur no Kiken na Jikan Ryokou (Japan),未来小子-小威的危险时光旅行（日版）,NDS#3429,8.35MB
nds,"Liberty Pass Distribution (Europe) (En,Ja) (Wi-Fi Kiosk) (Save Data)",,NDS#3430,95.56KB
nds,"Licca-chan DS - Motto! Onnanoko Lesson - Oshare, Oshigoto, Otetsudai Daisuki! (Japan) (NDSi Enhanced)",莉卡娃娃DS-少女课程（日版） (NDSi Enhanced),NDS#3431,17.73MB
nds,Licca-chan DS - Onnanoko Lesson - Oshare mo Oshigoto mo Omakase! (Japan),小莉卡DS的女孩子课堂-化妆教学（日版）,NDS#3432,14.36MB
nds,"LifeSigns - Hospital Affairs (Europe) (En,Fr,De,Es,It)","研修医-天堂独太 2（欧版） (En,Fr,De,Es,It)",NDS#3433,21.12MB
nds,LifeSigns - Surgical Unit (USA),天堂独太2-命之天平（美版）,NDS#3434,16.24MB
nds,LilPri DS - Hime Chen! Apple Pink (Japan),变身小公主DS-苹果粉红（日版）,NDS#3435,51.74MB
nds,Lina no Atelier - Strahl no Renkinjutsushi (Japan),莉娜的工作室-修特拉尔的炼金术士（日版）,NDS#3436,96.24MB
nds,"Linda Hyde - Vampire Mansion (Europe) (En,Fr,Nl)",,NDS#3437,14.80MB
nds,"Line Rider - Freestyle (Europe) (En,Fr,De,Es,It)","线条滑雪 2（欧版） (En,Fr,De,Es,It)",NDS#3438,54.05MB
nds,Line Rider 2 - Unbound (USA),线条滑雪2-释放（美版）,NDS#3439,54.01MB
nds,Lingo Deluxe (Netherlands),,NDS#3440,6.49MB
nds,Lingo met Lucille Werner (Netherlands),林戈（荷兰版）,NDS#3441,10.02MB
nds,Lingo voor Kinderen (Netherlands),林戈（荷兰版）,NDS#3442,9.64MB
nds,"Lionel Trains - On Track (Europe) (En,Fr,De,Es,It)","火车小镇（欧版） (En,Fr,De,Es,It)",NDS#3443,2.29MB
nds,Lionel Trains - On Track (USA),火车小镇（美版）,NDS#3444,2.29MB
nds,Lise no Atelier - O'ldor no Renkinjutsushi (Japan),利兹的工作室-奥鲁多鲁的炼金术士（日版）,NDS#3445,71.55MB
nds,Lise no Atelier - O'ldor no Renkinjutsushi (Japan) (Rev 1),利兹的工作室-奥鲁多鲁的炼金术士（日版） （修正版 1）,NDS#3446,69.05MB
nds,"Little Bears (Europe) (En,Fr,De,Es,It)","小熊宝宝（欧版） (En,Fr,De,Es,It)",NDS#3447,5.61MB
nds,"Little Bears (USA) (En,Fr,Es)","小熊宝宝（美版） (En,Fr,Es)",NDS#3448,5.60MB
nds,Little Charley Bear - Toybox of Fun (Europe),,NDS#3449,4.41MB
nds,Little League World Series Baseball - Double Play (USA),小联盟世界系列棒球（美版）,NDS#3450,24.08MB
nds,Little League World Series Baseball 2008 (USA),小联盟世界锦标赛2008（美版）,NDS#3451,11.19MB
nds,Little League World Series Baseball 2009 (USA),小联盟世界锦标赛 2009（美版）,NDS#3452,14.64MB
nds,Little Mermaid - Ariel no Umi no Takaramono (Japan),小美人鱼（日版）,NDS#3453,9.49MB
nds,"Little Mermaid, The - Ariel's Undersea Adventure (Europe) (En,Fr,De,Es,It)","迪斯尼的小美人鱼（欧版） (En,Fr,De,Es,It)",NDS#3454,9.58MB
nds,"Little Mermaid, The - Ariel's Undersea Adventure (USA) (En,Fr,De,Es,It)","迪斯尼的小美人鱼（美版） (En,Fr,De,Es,It)",NDS#3455,9.58MB
nds,Little Red Riding Hood's Zombie BBQ (USA),小红帽的僵尸串串烧（美版）,NDS#3456,8.77MB
nds,Little Wingels (Germany),艾米丽（德国版）,NDS#3457,6.55MB
nds,"Littlest Pet Shop - Beach Friends (Europe) (En,Fr,De,Es,Nl,Pt,Sv,No,Da,Fi)","小小宠物店-海滩伙伴（欧版） (En,Fr,De,Es,Nl,Pt,Sv,No,Da,Fi)",NDS#3458,32.15MB
nds,"Littlest Pet Shop - Beach Friends (USA) (En,Fr,Es)","小小宠物店-海滩伙伴（美版） (En,Fr,Es)",NDS#3459,31.70MB
nds,"Littlest Pet Shop - City Friends (Europe) (En,Fr,De,Es,Nl,Pt,Sv,No,Da,Fi)","小小宠物店-城市朋友（欧版） (En,Fr,De,Es,Nl,Pt,Sv,No,Da,Fi)",NDS#3460,32.16MB
nds,"Littlest Pet Shop - City Friends (USA) (En,Fr,Es)","小小宠物店-城市朋友（美版） (En,Fr,Es)",NDS#3461,31.72MB
nds,"Littlest Pet Shop - Country Friends (Europe) (En,Fr,De,Es,Nl,Pt,Sv,No,Da,Fi) [b]","小小宠物店-乡村伙伴（欧版） (En,Fr,De,Es,Nl,Pt,Sv,No,Da,Fi) [b]",NDS#3462,32.20MB
nds,"Littlest Pet Shop - Country Friends (USA) (En,Fr,Es)","小小宠物店-乡村伙伴（美版） (En,Fr,Es)",NDS#3463,31.75MB
nds,"Littlest Pet Shop - Garden (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi,Pl,Cs)","小小宠物店-花园（欧版） (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi,Pl,Cs)",NDS#3464,28.71MB
nds,Littlest Pet Shop - Garden (Korea) [b],小小宠物店-花园（韩国版） [b],NDS#3465,28.89MB
nds,"Littlest Pet Shop - Garden (USA) (En,Fr,Es)","小小宠物店-花园（美版） (En,Fr,Es)",NDS#3466,28.60MB
nds,"Littlest Pet Shop - Jungle (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi,Pl,Cs)","小小宠物店-丛林（欧版） (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi,Pl,Cs)",NDS#3467,28.71MB
nds,"Littlest Pet Shop - Jungle (USA) (En,Fr,Es)","小小宠物店-丛林（美版） (En,Fr,Es)",NDS#3468,28.60MB
nds,"Littlest Pet Shop - Spring (Europe) (En,Fr,De,Es,It)","小小宠物店-春季（欧版） (En,Fr,De,Es,It)",NDS#3469,30.26MB
nds,"Littlest Pet Shop - Spring (USA) (En,Fr,Es)","小小宠物店-春季（美版） (En,Fr,Es)",NDS#3470,30.23MB
nds,"Littlest Pet Shop - Winter (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi,Pl,Cs)","小小宠物店-冬季（欧版） (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi,Pl,Cs)",NDS#3471,28.72MB
nds,"Littlest Pet Shop - Winter (USA) (En,Fr,Es)","小小宠物店-冬季（美版） (En,Fr,Es)",NDS#3472,28.61MB
nds,"Littlest Pet Shop 3 - Biggest Stars - Blue Team (Europe) (En,Pt,Sv,No,Da,Fi)","小小宠物店3-蓝队（欧版） (En,Pt,Sv,No,Da,Fi)",NDS#3473,29.56MB
nds,"Littlest Pet Shop 3 - Biggest Stars - Blue Team (USA) (En,Fr)","小小宠物店3-蓝队（美版） (En,Fr)",NDS#3474,29.34MB
nds,"Littlest Pet Shop 3 - Biggest Stars - Pink Team (Europe) (En,Pt,Sv,No,Da,Fi)","小小宠物店3-粉红队（欧版） (En,Pt,Sv,No,Da,Fi)",NDS#3475,29.53MB
nds,"Littlest Pet Shop 3 - Biggest Stars - Pink Team (USA) (En,Fr)","小小宠物店3-粉红队（美版） (En,Fr)",NDS#3476,29.31MB
nds,"Littlest Pet Shop 3 - Biggest Stars - Purple Team (Europe) (En,Pt,Sv,No,Da,Fi)","小小宠物店3-紫队（欧版） (En,Pt,Sv,No,Da,Fi)",NDS#3477,29.57MB
nds,"Littlest Pet Shop 3 - Biggest Stars - Purple Team (USA) (En,Fr)","小小宠物店3-紫队（美版） (En,Fr)",NDS#3478,29.36MB
nds,Live Battle Card - Live On DS (Japan),觉醒战士 DS（日版）,NDS#3479,13.95MB
nds,Live-On Card Live-R DS (Korea),,NDS#3480,9.38MB
nds,Livly Garden (Japan),来福花园（日版）,NDS#3481,17.34MB
nds,"Lock's Quest (Europe) (En,Fr,De,Es,It)","建筑大战-洛克的冒险（欧版） (En,Fr,De,Es,It)",NDS#3482,16.96MB
nds,"Lock's Quest (Europe) (En,Sv,No,Da,Fi)","建筑大战-洛克的冒险（欧版） (En,Sv,No,Da,Fi)",NDS#3483,16.94MB
nds,"Lock's Quest (USA) (En,Fr)","建筑大战-洛克的冒险（美版） (En,Fr)",NDS#3484,16.78MB
nds,"Lock's Quest (USA) (En,Fr) (Beta)","建筑大战-洛克的冒险（美版） (En,Fr) （测试版）",NDS#3485,18.00MB
nds,Lock's Quest - Shinmai Archineer no Hyakunichi Sensou (Japan),洛克大冒险（日版）,NDS#3486,16.74MB
nds,Lode Runner (Japan),淘金者（日版）,NDS#3487,1.05MB
nds,"Logic Cubes (Europe) (En,De)","逻辑方块（欧版） (En,De)",NDS#3488,2.04MB
nds,"Logic Island (Europe) (En,Fr,De,Es,It) [b]","逻辑岛（欧版） (En,Fr,De,Es,It) [b]",NDS#3489,4.22MB
nds,"Logic Machines (Europe) (En,Fr,De,Es,It)","逻辑机器（欧版） (En,Fr,De,Es,It)",NDS#3490,2.61MB
nds,"Logic Machines (USA) (En,Fr,Es)","逻辑机器（美版） (En,Fr,Es)",NDS#3491,2.62MB
nds,"Lola & Virginia (Europe) (En,Fr,De,Es,It,Pt)","劳拉与维吉尼娅（欧版） (En,Fr,De,Es,It,Pt)",NDS#3492,5.29MB
nds,Londonian Gothics - Meikyuu no Lolita (Japan),迷宫的罗利塔（日版）,NDS#3493,16.77MB
nds,Long Vacation - Iruka to Watashi (Japan),海上长假-海豚与我（日版）,NDS#3494,5.43MB
nds,LonQ! Highland in DS - Puu Puu Seijin Arawaru!! Shukketsu Dai-service! Onara no Saiten SP (Japan),伦敦Q乐园DS（日版）,NDS#3495,14.83MB
nds,"Looney Tunes - Cartoon Concerto (Europe) (En,Fr,De,Es,It)","兔宝宝-卡通协奏曲（欧版） (En,Fr,De,Es,It)",NDS#3496,56.58MB
nds,"Looney Tunes - Cartoon Conductor (USA) (En,Fr,De,Es,It)","兔宝宝-卡通协奏曲（美版） (En,Fr,De,Es,It)",NDS#3497,56.58MB
nds,Looney Tunes - Duck Amuck (Europe),华纳群星总动员-达菲鸭（欧版）,NDS#3498,36.31MB
nds,Looney Tunes - Duck Amuck (France),华纳群星总动员-达菲鸭（法国版）,NDS#3499,33.04MB
nds,Looney Tunes - Duck Amuck (Germany),华纳群星总动员-达菲鸭（德国版）,NDS#3500,33.11MB
nds,Looney Tunes - Duck Amuck (Italy),华纳群星总动员-达菲鸭（意大利版）,NDS#3501,33.01MB
nds,Looney Tunes - Duck Amuck (Spain),华纳群星总动员-达菲鸭（西班牙版）,NDS#3502,32.85MB
nds,Looney Tunes - Duck Amuck (USA),华纳群星总动员-达菲鸭（美版）,NDS#3503,36.31MB
nds,"Lord of the Rings, The - Aragorn's Quest (Europe) (En,Fr,De,Es,It,Nl)","魔戒-阿拉贡的冒险（欧版） (En,Fr,De,Es,It,Nl)",NDS#3504,44.96MB
nds,"Lord of the Rings, The - Aragorn's Quest (USA) (En,Fr,Es,Pt)","魔戒-阿拉贡的冒险（美版） (En,Fr,Es,Pt)",NDS#3505,44.96MB
nds,"Lord of the Rings, The - Conquest (Europe) (En,Fr,De,Es,It)","魔戒-征服（欧版） (En,Fr,De,Es,It)",NDS#3506,27.74MB
nds,"Lord of the Rings, The - Conquest (USA) (En,Fr,De,Es,It)","魔戒-征服（美版） (En,Fr,De,Es,It)",NDS#3507,27.75MB
nds,"Lost Identities (Europe) (En,De) (VLIP) (NDSi Enhanced)","失落的身份（欧版） (En,De) (VLIP) (NDSi Enhanced)",NDS#3508,20.59MB
nds,"Lost Identities (Europe) (En,De) (VLIV) (NDSi Enhanced)","失落的身份（欧版） (En,De) (VLIV) (NDSi Enhanced)",NDS#3509,20.59MB
nds,"Lost in Blue (Europe) (En,Fr,De,Es,It)","生存之子-迷失蔚蓝（欧版） (En,Fr,De,Es,It)",NDS#3510,12.79MB
nds,Lost in Blue (USA),生存之子-迷失蔚蓝（美版）,NDS#3511,12.79MB
nds,"Lost in Blue 2 (Europe) (En,Fr,De,Es,It)","迷失蔚蓝2（欧版） (En,Fr,De,Es,It)",NDS#3512,18.24MB
nds,"Lost in Blue 2 (USA) (En,Ja,Fr,De,Es,It)","迷失蔚蓝2（美版） (En,Ja,Fr,De,Es,It)",NDS#3513,18.24MB
nds,"Lost in Blue 3 (Europe) (En,Fr,De,Es,It)","迷失蔚蓝3（欧版） (En,Fr,De,Es,It)",NDS#3514,33.49MB
nds,Lost in Blue 3 (USA),迷失蔚蓝3（美版）,NDS#3515,32.27MB
nds,"Lost Treasures of Alexandria, The (Europe) (En,Fr,De,Nl)","亚历山大的遗宝（欧版） (En,Fr,De,Nl)",NDS#3516,7.69MB
nds,"LostMagic (Europe) (En,Fr,De,Es)","失落的魔法（欧版） (En,Fr,De,Es)",NDS#3517,5.57MB
nds,LostMagic (Japan),失落的魔法（日版）,NDS#3518,7.08MB
nds,"LostMagic (USA) (En,Fr,De,Es)","失落的魔法（美版） (En,Fr,De,Es)",NDS#3519,5.57MB
nds,Love Cat Life (Japan),爱猫生活（日版）,NDS#3520,38.46MB
nds,"Love Is... in Bloom - The Flower Shop Garden (Europe) (En,Fr,De,Es,It,Nl,Ru)","爱如鲜花盛开（欧版） (En,Fr,De,Es,It,Nl,Ru)",NDS#3521,6.91MB
nds,Love Love Hamster (Japan),爱上哈姆太郎（日版）,NDS#3522,11.97MB
nds,Love Plus (Japan),爱相随（日版）,NDS#3523,207.96MB
nds,Love Plus+ (Japan),爱相随+（日版）,NDS#3524,314.13MB
nds,"Lovely Lisa (Europe) (En,Fr,Es)","可爱的丽莎（欧版） (En,Fr,Es)",NDS#3525,17.52MB
nds,"Lovely Lisa (USA) (En,Fr,Es)","可爱的丽莎（美版） (En,Fr,Es)",NDS#3526,17.54MB
nds,Lovely Lisa and Friends (USA) (NDSi Enhanced),,NDS#3527,17.69MB
nds,"Loving Life with Hello Kitty & Friends (Europe) (En,Fr,De,Es,It,Nl)","凯蒂猫和朋友（欧版） (En,Fr,De,Es,It,Nl)",NDS#3528,14.42MB
nds,Loving Life with Hello Kitty & Friends (USA),凯蒂猫和朋友（美版）,NDS#3529,16.45MB
nds,"Lucky Luke - The Daltons (Europe) (En,Fr,De,Es,It,Nl)","幸运卢克-多尔顿（欧版） (En,Fr,De,Es,It,Nl)",NDS#3530,8.72MB
nds,Lucky Star - Moe Drill (Japan),幸运星 LOLI育成（日版）,NDS#3531,42.63MB
nds,Lufia - Curse of the Sinistrals (USA),四狂神传说（美版）,NDS#3532,34.54MB
nds,Luminous Arc (Europe),弧光之源（欧版）,NDS#3533,68.61MB
nds,Luminous Arc (Japan),弧光之源（日版）,NDS#3534,63.81MB
nds,Luminous Arc (USA),弧光之源（美版）,NDS#3535,68.61MB
nds,Luminous Arc 2 (Europe),弧光之源2-意志（欧版）,NDS#3536,75.65MB
nds,Luminous Arc 2 (USA),弧光之源2-意志（美版）,NDS#3537,76.18MB
nds,Luminous Arc 2 - Will (Japan),弧光之源2-意志（日版）,NDS#3538,78.11MB
nds,Luminous Arc 3 - Eyes (Japan),弧光之源3-猎眼妖精（日版）,NDS#3539,66.27MB
nds,Lunar - Dragon Song (USA),露娜-龙之歌（美版）,NDS#3540,13.81MB
nds,Lunar - Genesis (Europe),银河之星-露娜传奇（欧版）,NDS#3541,13.79MB
nds,Lunar - Genesis (Japan),银河之星-露娜传奇（日版）,NDS#3542,13.76MB
nds,"Lunar Knights (Europe) (En,Fr,De,Es,It)","我们的太阳DS-露娜骑士（欧版） (En,Fr,De,Es,It)",NDS#3543,52.73MB
nds,"Lunar Knights (USA) (En,Es)","我们的太阳DS-露娜骑士（美版） (En,Es)",NDS#3544,52.71MB
nds,Lunnis (Spain),亲子王国（西班牙版）,NDS#3545,41.31MB
nds,Lupin Sansei - Shijou Saidai no Zunousen (Japan),鲁邦三世-世上最大头脑大作战（日版）,NDS#3546,40.90MB
nds,Lux-Pain (Europe),圣女之痛（欧版）,NDS#3547,60.17MB
nds,Lux-Pain (Japan),圣女之痛（日版）,NDS#3548,76.10MB
nds,Lux-Pain (USA),圣女之痛（美版）,NDS#3549,60.17MB
nds,"Luxor - Pharaoh's Challenge (Europe) (En,Fr,De,Es,It)","埃及祖玛-法老王的挑战（欧版） (En,Fr,De,Es,It)",NDS#3550,5.17MB
nds,Luxor - Pharaoh's Challenge (USA),埃及祖玛-法老王的挑战（美版）,NDS#3551,5.24MB
nds,Lyra no Bouken - Ougon no Rashinban (Japan),黑暗元素-黄金罗盘（日版）,NDS#3552,13.22MB
nds,M&M's - Adventure (USA),M&M的冒险（美版）,NDS#3553,9.33MB
nds,"M&M's - Break 'em (Europe) (En,Fr,De,Es,It)","M&M 全面破坏（欧版） (En,Fr,De,Es,It)",NDS#3554,2.70MB
nds,M&M's - Break 'em (USA),M&M 全面破坏（美版）,NDS#3555,2.68MB
nds,M&M's - Break 'em (USA) (Rev 1),M&M 全面破坏（美版） （修正版 1）,NDS#3556,2.70MB
nds,M&M's - Kart Racing (USA),M&M卡丁赛车（美版）,NDS#3557,6.24MB
nds,M&M's - Kart Racing (USA) (Rev 1),M&M卡丁赛车（美版） （修正版 1）,NDS#3558,6.24MB
nds,M3DS Real (World) (Unl),,NDS#3559,18.88KB
nds,M3DS Simply & R4DS (World) (Unl),,NDS#3560,9.81KB
nds,Mabeopcheonjamun DS (Korea) [b],魔法千字文 DS（韩国版） [b],NDS#3561,98.00MB
